address,size,span_end,current_name,proposed_name,module,status,match_percent,calling_convention,signature,is_thunk,source_file,evidence,owner,notes
0x00443AC0,78,0x00443B0D,FUN_00443ac0,th095::AnmManagerPreloadView::ReleaseAnmEntry,AnmManager,matching,100.00,__thiscall,void AnmManagerPreloadView::ReleaseAnmEntry(AnmTextureEntryView *entry),false,src/AnmPreload.cpp,Canonical relocation-aware VC7.1 comparison: 78/78 bytes and the allocator relocation,authored,Exact texture COM and raw allocation teardown leaf
0x00443B10,341,0x00443C64,FUN_00443b10,th095::AnmLoaded::LoadSprite,AnmManager,matching,100.00,__thiscall,void AnmLoaded::LoadSprite(i32 spriteIdx; AnmLoadedSprite *loadedSprite),false,src/AnmPreload.cpp,Canonical relocation-free VC7.1 comparison: 341/341 bytes,authored,Exact loaded-sprite copy and UV/pixel geometry derivation
0x00443C70,104,0x00443CD7,FUN_00443c70,th095::AnmTextManagerView::DrawTextInner,AnmText,matching,100.00,__thiscall,void AnmTextManagerView::DrawTextInner(IDirect3DTexture8 *texture; i32 x; i32 y; i32 width; i32 height; i32 glyphWidth; i32 glyphHeight; COLORREF textColor; COLORREF shadowColor; const char *text; f32 scaleX; f32 scaleY),false,src/AnmText.cpp,Canonical relocation-aware VC7.1 comparison: 104/104 bytes with three explicit relocations,authored,Exact TH095 large-glyph dispatcher with target-local no-small-font behavior
0x00443CE0,238,0x00443DCD,FUN_00443ce0,th095::AnmTextManagerView::DrawTextLeft,AnmText,matching,100.00,__cdecl,void AnmTextManagerView::DrawTextLeft(AnmTextVmView *vm; COLORREF textColor; COLORREF shadowColor; const char *format; ...),false,src/AnmText.cpp,"Canonical relocation-aware VC7.1 comparison: 238/238 bytes and all six vsprintf, float-conversion, and DrawTextInner relocations",authored,Exact left-aligned variadic ANM text renderer with TH08 var_order frame restored
0x00443DD0,432,0x00443F7F,FUN_00443dd0,th095::AnmTextManagerView::DrawTextRight,AnmText,matching,100.00,__cdecl,void AnmTextManagerView::DrawTextRight(AnmTextVmView *vm; COLORREF textColor; COLORREF shadowColor; const char *format; ...),false,src/AnmText.cpp,"Canonical relocation-aware VC7.1 comparison: 432/432 bytes and all seven format, float-conversion, and DrawTextInner relocations",authored,Exact right-aligned variadic ANM text renderer with loaded-sprite width placement
0x00443F80,366,0x004440ED,FUN_00443f80,th095::AnmTextManagerView::DrawTextCentered,AnmText,matching,100.00,__cdecl,void AnmTextManagerView::DrawTextCentered(AnmTextVmView *vm; COLORREF textColor; COLORREF shadowColor; const char *format; ...),false,src/AnmText.cpp,"Canonical relocation-aware VC7.1 comparison: 366/366 bytes and all eight format, constant, float-conversion, and DrawTextInner relocations",authored,Exact centered variadic ANM text renderer
0x004440F0,666,0x00444389,FUN_004440f0,th095::AnmManager::LoadSurface,AnmManager,matching,100.00,__thiscall,i32 AnmManager::LoadSurface(i32 surfaceIndex const char * path),false,src/AnmSurface.cpp,Canonical relocation-aware VC7.1 comparison: 666/666 bytes and all 22 relocations,authored,Exact surface-file load and primary/secondary D3D surface creation path
0x00444390,206,0x0044445D,FUN_00444390,th095::AnmManager::ReleaseSurface,AnmManager,matching,100.00,__thiscall,void AnmManager::ReleaseSurface(i32 surfaceIndex),false,src/AnmSurface.cpp,Canonical relocation-aware VC7.1 comparison: 206/206 bytes and the free relocation,authored,Exact primary secondary and deferred-data surface release path
0x00444460,445,0x0044461C,FUN_00444460,th095::AnmManager::CopySurfaceToBackbuffer,AnmManager,matching,100.00,__thiscall,void AnmManager::CopySurfaceToBackbuffer(i32 surfaceIndex i32 left i32 top i32 x i32 y),false,src/AnmSurface.cpp,Canonical relocation-aware VC7.1 comparison: 445/445 bytes and all 11 relocations,authored,Exact lazy render-target rebuild and D3D8 CopyRects backbuffer path
0x00444620,319,0x0044475E,FUN_00444620,th095::AnmManagerCaptureView::CaptureToTexture,AnmManager,matching,100.00,__thiscall,void AnmManagerCaptureView::CaptureToTexture(i32 anmIndex i32 entryIndex i32 srcX i32 srcY i32 srcW i32 srcH i32 dstX i32 dstY i32 dstW i32 dstH),false,src/AnmSurface.cpp,Canonical relocation-aware VC7.1 comparison: 319/319 bytes and all four relocations,authored,Exact TH095 indexed ANM texture-entry capture path
0x00444760,537,0x00444978,FUN_00444760,th095::AnmManagerCaptureView::CaptureToSurface,AnmManager,matching,100.00,__thiscall,void AnmManagerCaptureView::CaptureToSurface(i32 surfaceIndex i32 srcX i32 srcY i32 srcW i32 srcH i32 dstX i32 dstY i32 dstW i32 dstH),false,src/AnmSurface.cpp,Canonical relocation-aware VC7.1 comparison: 537/537 bytes and all 15 relocations,authored,Exact backbuffer-to-primary-and-secondary-surface capture path
0x00444980,19,0x00444992,FUN_00444980,th095::AnmManager::OnUpdate,AnmManager,matching,100.00,__fastcall,void AnmManager::OnUpdate(void *arg),false,src/AnmVmLifecycle.cpp,Canonical relocation-aware VC7.1 comparison: 19/19 bytes and the update-spine relocation,authored,Exact Chain update callback forwarding into UpdateVms
0x004449A0,21,0x004449B4,FUN_004449a0,th095::AnmManager::DrawLayer0,AnmManager,matching,100.00,__fastcall,void AnmManager::DrawLayer0(void *arg),false,src/AnmVmLifecycle.cpp,Canonical relocation-aware VC7.1 comparison: 21/21 bytes and the DrawLayer relocation,authored,Exact render-layer zero callback
0x004449C0,21,0x004449D4,FUN_004449c0,th095::AnmManager::DrawLayer1,AnmManager,matching,100.00,__fastcall,void AnmManager::DrawLayer1(void *arg),false,src/AnmVmLifecycle.cpp,Canonical relocation-aware VC7.1 comparison: 21/21 bytes and the DrawLayer relocation,authored,Exact render-layer one callback
0x004449E0,21,0x004449F4,FUN_004449e0,th095::AnmManager::DrawLayer2,AnmManager,matching,100.00,__fastcall,void AnmManager::DrawLayer2(void *arg),false,src/AnmVmLifecycle.cpp,Canonical relocation-aware VC7.1 comparison: 21/21 bytes and the DrawLayer relocation,authored,Exact render-layer two callback
0x00444A00,21,0x00444A14,FUN_00444a00,th095::AnmManager::DrawLayer3,AnmManager,matching,100.00,__fastcall,void AnmManager::DrawLayer3(void *arg),false,src/AnmVmLifecycle.cpp,Canonical relocation-aware VC7.1 comparison: 21/21 bytes and the DrawLayer relocation,authored,Exact render-layer three callback
0x00444A20,21,0x00444A34,FUN_00444a20,th095::AnmManager::DrawLayer4,AnmManager,matching,100.00,__fastcall,void AnmManager::DrawLayer4(void *arg),false,src/AnmVmLifecycle.cpp,Canonical relocation-aware VC7.1 comparison: 21/21 bytes and the DrawLayer relocation,authored,Exact render-layer four callback
0x00444A40,21,0x00444A54,FUN_00444a40,th095::AnmManager::DrawLayer5,AnmManager,matching,100.00,__fastcall,void AnmManager::DrawLayer5(void *arg),false,src/AnmVmLifecycle.cpp,Canonical relocation-aware VC7.1 comparison: 21/21 bytes and the DrawLayer relocation,authored,Exact render-layer five callback
0x00444A60,66,0x00444AA1,FUN_00444a60,th095::AnmManager::DrawLayer6,AnmManager,matching,100.00,__fastcall,void AnmManager::DrawLayer6(void *arg),false,src/AnmVmLifecycle.cpp,Canonical relocation-aware VC7.1 comparison: 66/66 bytes and all five counter manager and DrawLayer relocations,authored,Exact layer-six callback resetting four render counters before drawing
0x00444AB0,33,0x00444AD0,FUN_00444ab0,th095::AnmManager::DrawLayer7,AnmManager,matching,100.00,__fastcall,void AnmManager::DrawLayer7(void *arg),false,src/AnmVmLifecycle.cpp,Canonical relocation-aware VC7.1 comparison: 33/33 bytes and all three viewport and DrawLayer relocations,authored,Exact layer-seven gameplay-viewport callback
0x00444AE0,33,0x00444B00,FUN_00444ae0,th095::AnmManager::DrawLayer8,AnmManager,matching,100.00,__fastcall,void AnmManager::DrawLayer8(void *arg),false,src/AnmVmLifecycle.cpp,Canonical relocation-aware VC7.1 comparison: 33/33 bytes and all three viewport and DrawLayer relocations,authored,Exact layer-eight gameplay-viewport callback
0x00444B10,358,0x00444C75,FUN_00444b10,th095::AnmManagerUpdateView::UpdateVms,AnmManager,matching,100.00,__thiscall,i32 AnmManagerUpdateView::UpdateVms(),false,src/AnmVmLifecycle.cpp,Canonical relocation-aware VC7.1 comparison: 358/358 authored bytes exact with all eight relocations,authored,"Exact nine-list VM execution/deletion/rebuild core; positive PhotoGameTask gate plus force-inlined flag0/drawVms OR preserves target bit2-first loads and or edx,eax accumulator"
0x00444C80,136,0x00444D07,FUN_00444c80,th095::AnmManagerDrawLayerView::DrawLayer,AnmManager,matching,100.00,__thiscall,i32 AnmManagerDrawLayerView::DrawLayer(i32 layer),false,src/AnmVmLifecycle.cpp,Canonical relocation-aware VC7.1 comparison: 136/136 bytes and all three PhotoGameTask and Draw relocations,authored,Exact nine-layer ANM draw traversal with target nested PhotoGameTask gate
0x00444D10,236,0x00444DFB,FUN_00444d10,th095::AnmManagerVmLifecycleView::AddVm,AnmManager,reconstructed,0.00,__thiscall,AnmVmId AnmManagerVmLifecycleView::AddVm(AnmVmLifecycleView *vm),false,src/AnmVmLifecycle.cpp,Pinned VC7.1 probe is exact-sized with 212/236 comparable bytes; all residuals are compiler-local homes for this and the two inline id increments,authored,Complete intrusive tail insertion and nonzero monotonically increasing VM id allocation
0x00444E00,226,0x00444EE1,FUN_00444e00,th095::AnmManagerVmLifecycleView::RemoveVm,AnmManager,matching,100.00,__thiscall,i32 AnmManagerVmLifecycleView::RemoveVm(AnmVmDeleteView *vm),false,src/AnmVmLifecycle.cpp,Canonical relocation-aware VC7.1 comparison: 226/226 bytes with free and operator delete relocations,authored,Exact intrusive unlink plus inline generated-vertex destruction and VM deletion
0x00444EF0,161,0x00444F90,FUN_00444ef0,th095::AnmLoaded::CreateVm,AnmManager,reconstructed,0.00,__thiscall,"AnmVmId AnmLoaded::CreateVm(i32 scriptIndex, i32 renderMode)",false,src/AnmVmLifecycle.cpp,Pinned VC7.1 exact-sized probe matches 119/125 comparable bytes and all nine relocations; six stack-home displacement bytes remain,authored,Complete heap VM creation render-mode initialization script initialization and manager insertion
0x00444FA0,180,0x00445053,FUN_00444fa0,th095::AnmLoadedPositionView::CreateVmAtScreen,AnmManager,reconstructed,0.00,__thiscall,"AnmVmId AnmLoadedPositionView::CreateVmAtScreen(i32 scriptIndex, Float3 *position)",false,src/AnmVmLifecycle.cpp,Pinned VC7.1 exact-sized probe matches 138/144 comparable bytes and all nine relocations; six stack-home displacement bytes remain,authored,Complete screen-space VM creation and direct position-offset assignment
0x00445060,169,0x00445108,FUN_00445060,th095::AnmLoadedPositionView::CreateVmAtWorld,AnmManager,reconstructed,0.00,__thiscall,"AnmVmId AnmLoadedPositionView::CreateVmAtWorld(i32 scriptIndex, Float3 *position)",false,src/AnmVmLifecycle.cpp,Pinned VC7.1 exact-sized probe matches 123/129 comparable bytes and all ten relocations; six stack-home displacement bytes remain,authored,Complete TH095 world-space VM creation through PhotoToScreen used by ECL enemies bullets and photo effects
0x00445110,90,0x00445169,FUN_00445110,th095::AnmManager::GetVm,AnmManager,matching,100.00,__thiscall,AnmVm *AnmManager::GetVm(AnmVmId id),false,src/AnmVmId.cpp,Canonical VC7.1 comparison: 90/90 bytes and no relocations,authored,Exact intrusive animation VM lookup by four-byte handle; 35 direct callers
0x00445170,50,0x004451A1,FUN_00445170,th095::AnmManager::SetInterrupt,AnmManager,matching,100.00,__thiscall,"void AnmManager::SetInterrupt(AnmVmId id, i32 interrupt)",false,src/AnmVmId.cpp,Canonical relocation-aware VC7.1 comparison: 50/50 bytes and one relocation,authored,Exact handle-resolved pending interrupt setter; 17 direct callers
0x004451B0,60,0x004451EB,FUN_004451b0,th095::AnmManager::MarkVmForDeletion,AnmManager,matching,100.00,__thiscall,void AnmManager::MarkVmForDeletion(AnmVmId id),false,src/AnmVmId.cpp,Canonical relocation-aware VC7.1 comparison: 60/60 bytes and one relocation,authored,Exact handle-resolved deferred VM deletion flag setter
0x004451F0,64,0x0044522F,FUN_004451f0,th095::AnmManager::SetPosition,AnmManager,matching,100.00,__thiscall,"void AnmManager::SetPosition(AnmVmId id, Float3 *position)",false,src/AnmVmId.cpp,Canonical relocation-aware VC7.1 comparison: 64/64 bytes and one relocation,authored,Exact handle-resolved animation position-offset setter
0x00445230,60,0x0044526B,FUN_00445230,th095::AnmManager::GetPosition,AnmManager,matching,100.00,__thiscall,Float3 *AnmManager::GetPosition(AnmVmId id),false,src/AnmVmId.cpp,Canonical relocation-aware VC7.1 comparison: 60/60 bytes and one relocation,authored,Exact nullable animation position-offset lookup
0x00445270,87,0x004452C6,FUN_00445270,th095::AnmManager::MarkVmsForDeletion,AnmManager,matching,100.00,__thiscall,void AnmManager::MarkVmsForDeletion(AnmLoaded *anmFile),false,src/AnmVmId.cpp,Canonical VC7.1 comparison: 87/87 bytes and no relocations,authored,Exact intrusive-list scan marking every VM owned by one ANM file
0x004452D0,26,0x004452E9,FUN_004452d0,th095::AnmVm::Draw,AnmVm,matching,100.00,__thiscall,void AnmVm::Draw(),false,src/AnmVmDraw.cpp,Canonical relocation-aware VC7.1 comparison: 26/26 bytes and two relocations,authored,Exact VM-to-manager draw forwarding wrapper used by nine target callers
0x004452F0,51,0x00445322,FUN_004452f0,th095::AnmVmId::GetVm,AnmManager,matching,100.00,__thiscall,AnmVm *AnmVmId::GetVm(),false,src/AnmVmId.cpp,Canonical relocation-aware VC7.1 comparison: 51/51 bytes and 2 relocations,authored,Exact animation VM handle resolution and stale-handle clearing
0x00445330,34,0x00445351,FUN_00445330,th095::AnmVmId::SetInterrupt,AnmManager,matching,100.00,__thiscall,void AnmVmId::SetInterrupt(i32 interrupt),false,src/AnmVmId.cpp,Canonical relocation-aware VC7.1 comparison: 34/34 bytes and 2 relocations,authored,Exact animation VM handle interrupt forwarding
0x00445360,69,0x004453A4,FUN_00445360,th095::AnmVmId::SetSprite,AnmManager,matching,100.00,__thiscall,void AnmVmId::SetSprite(i32 spriteIndex),false,src/AnmVmId.cpp,Canonical relocation-aware VC7.1 comparison: 69/69 bytes and three relocations,authored,Exact handle wrapper resolving its VM and dispatching sprite selection through the owning ANM file
0x004453B0,136,0x00445437,FUN_004453b0,th095::SceneTextureEntryView::Clear,AnmTexture,matching,100.00,__thiscall,void SceneTextureEntryView::Clear(),false,src/SceneTexture.cpp,Canonical relocation-free VC7.1 comparison: 136/136 bytes,authored,Exact D3D surface lock and zero-fill texture clear
0x00445440,674,0x004456E1,FUN_00445440,th095::FrontEndLifecycleView::FrontEndLifecycleView,FrontEndController,matching,100.00,__thiscall,FrontEndLifecycleView::FrontEndLifecycleView(),false,src/FrontEndLifecycle.cpp,Canonical relocation-aware VC7.1 comparison: 674/674 bytes and all three debug/singleton relocations,authored,Exact timer cursor and nine-queue construction followed by the target full-state clear
0x004456F0,646,0x00445975,FUN_004456f0,th095::FrontEndLifecycleView::Initialize,FrontEndController,matching,100.00,__thiscall,i32 FrontEndLifecycleView::Initialize(),false,src/FrontEndLifecycle.cpp,Canonical relocation-aware VC7.1 comparison: 646/646 bytes and all forty-five resource/message/sound relocations,authored,Exact title ANM mission-message and BGM initialization path
0x00445980,201,0x00445A48,FUN_00445980,th095::FrontEndLifecycleView::LoadThread,FrontEndController,matching,100.00,__fastcall,void FrontEndLifecycleView::LoadThread(void *unused),false,src/FrontEndLifecycle.cpp,Canonical relocation-aware VC7.1 comparison: 201/201 bytes and all sixteen capture/thread-state relocations,authored,Exact asynchronous title loading worker and abort publication path
0x00445A50,70,0x00445A95,FUN_00445a50,th095::FrontEndLifecycleView::LoadResources,FrontEndController,matching,100.00,__fastcall,void FrontEndLifecycleView::LoadResources(void *unused),false,src/FrontEndLifecycle.cpp,Canonical relocation-aware VC7.1 comparison: 70/70 bytes and all six photo-subsystem relocations,authored,Exact ordered TH095 photo resource preload chain
0x00445AA0,503,0x00445C96,FUN_00445aa0,th095::FrontEndLifecycleView::~FrontEndLifecycleView,FrontEndController,matching,100.00,__thiscall,FrontEndLifecycleView::~FrontEndLifecycleView(),false,src/FrontEndLifecycle.cpp,"Canonical relocation-aware VC7.1 comparison: 503/503 authored bytes exact with all nineteen replay, Chain, queue, free, and teardown relocations",authored,Exact front-end teardown: distinct replay/pending indices and ownership helpers preserve early homes; both queue drains reuse the exact MainMenu Size-in-caller plus direct-Pop-to-free-consumer 4-byte phase
0x00445CA0,31,0x00445CBE,FUN_00445ca0,th095::FrontEndLifecycleView::ReleaseResources,FrontEndController,matching,100.00,__fastcall,void FrontEndLifecycleView::ReleaseResources(),false,src/FrontEndLifecycle.cpp,Canonical relocation-aware VC7.1 comparison: 31/31 bytes and all four ANM release relocations,authored,Exact title and transition ANM slot release helper
0x00445CC0,277,0x00445DD4,FUN_00445cc0,th095::FrontEndLifecycleView::Create,FrontEndController,matching,100.00,__fastcall,FrontEndLifecycleView *FrontEndLifecycleView::Create(i32 entryMode),false,src/FrontEndLifecycle.cpp,Canonical relocation-aware VC7.1 comparison: 277/277 bytes and all nineteen allocation/chain/thread relocations,authored,Exact controller allocation two-chain registration and replay-scan startup
0x00445DE0,95,0x00445E3E,FUN_00445de0,th095::FrontEndLifecycleView::Destroy,FrontEndController,matching,100.00,__thiscall,void FrontEndLifecycleView::Destroy(),false,src/FrontEndLifecycle.cpp,Canonical relocation-aware VC7.1 comparison: 95/95 bytes and both destructor/delete relocations,authored,Exact deleting wrapper with the target local controller shape
0x00445E40,19,0x00445E52,FUN_00445e40,th095::SceneSelectControllerView::OnUpdate,FrontEndController,matching,100.00,__fastcall,void SceneSelectControllerView::OnUpdate(SceneSelectControllerView *controller),false,src/SceneControllerDraw.cpp,Canonical relocation-aware VC7.1 comparison: 19/19 bytes with one explicit relocation,authored,Exact ownership wrapper for the shared front-end update state machine
0x00445E60,19,0x00445E72,FUN_00445e60,th095::SceneSelectControllerView::OnDraw,FrontEndController,matching,100.00,__fastcall,void SceneSelectControllerView::OnDraw(SceneSelectControllerView *controller),false,src/SceneControllerDraw.cpp,Canonical relocation-aware VC7.1 comparison: 19/19 bytes with one explicit relocation,authored,Exact ownership wrapper for the shared front-end draw path
0x00445E80,2969,0x00446A18,FUN_00445e80,th095::SceneSelectControllerView::Update,FrontEndController,matching,100.00,__thiscall,ChainCallbackResult SceneSelectControllerView::Update(),false,src/FrontEndController.cpp,Canonical relocation-aware VC7.1 comparison: 2969/2969 authored bytes plus the adjacent 40-byte switch table and all 101 relocations,authored,Exact ten-state shared front-end coordinator and game/replay transition owner; whole-object transition-handle assignment restores target return chronology
0x00446A50,3299,0x00447732,FUN_00446a50,th095::SceneSelectControllerView::UpdateMainMenu,FrontEndController,matching,100.00,__thiscall,ChainCallbackResult SceneSelectControllerView::UpdateMainMenu(),false,src/FrontEndController.cpp,Canonical relocation-aware VC7.1 comparison: 3299/3299 authored bytes exact; 3323-byte compare extent also enforces the adjacent six-entry switch table and all 68 relocations,authored,Exact main-menu state machine; both queue drains use one source-local phase so the two target four-byte queue reservations land between Size and Pop without changing the 661-instruction body
0x00447750,648,0x004479D7,FUN_00447750,th095::SceneSelectControllerView::CloseMainMenu,FrontEndController,matching,100.00,__thiscall,void SceneSelectControllerView::CloseMainMenu(),false,src/FrontEndController.cpp,Canonical relocation-aware VC7.1 comparison: 648/648 bytes with 40 explicit relocations,authored,Exact twenty-VM title-menu close interrupt sequence
0x004479E0,787,0x00447CF2,FUN_004479e0,th095::SceneSelectControllerView::UpdateMainMenuSelection,FrontEndController,matching,100.00,__thiscall,void SceneSelectControllerView::UpdateMainMenuSelection(),false,src/FrontEndController.cpp,Canonical relocation-aware VC7.1 comparison: 787/787 bytes with 36 explicit relocations,authored,Exact eighteen-VM title-menu selection interrupt sequence
0x00447D00,16066,0x0044BBC1,FUN_00447d00,th095::SceneSelectControllerView::UpdateSceneSelect,SceneSelect,reconstructed,0.00,__thiscall,ChainCallbackResult SceneSelectControllerView::UpdateSceneSelect(),false,src/SceneSelectUpdate.cpp,Pinned VC7.1 semantic probe is 13206 bytes versus the 16066-byte target with exact 275-call topology,authored,Complete TH095 group and scene selector asynchronous preview and transition hub
0x0044BBD0,716,0x0044BE9B,FUN_0044bbd0,th095::SceneSelectControllerView::RefreshSceneSelection,SceneSelect,matching,100.00,__thiscall,void SceneSelectControllerView::RefreshSceneSelection(i32 unused),false,src/SceneSelectController.cpp,Canonical relocation-aware VC7.1 comparison: 716/716 bytes and all 32 relocations,authored,Exact scene preview queue and display-state refresh with target count-first bounded push evaluation
0x0044BEA0,1989,0x0044C664,FUN_0044bea0,th095::SceneSelectControllerView::BuildScenePreviewText,SceneSelect,matching,100.00,__thiscall,void SceneSelectControllerView::BuildScenePreviewText(),false,src/SceneSelectController.cpp,Canonical relocation-aware VC7.1 comparison: 1989/1989 bytes with 141 explicit relocations,authored,Exact TH095 scene-preview text state machine and three-column VM builder
0x0044C670,2278,0x0044CF55,FUN_0044c670,th095::SceneSelectControllerView::UpdateSelectedSceneDetails,SceneSelect,matching,100.00,__thiscall,void SceneSelectControllerView::UpdateSelectedSceneDetails(),false,src/SceneDetail.cpp,Canonical relocation-aware VC7.1 comparison: 2278/2278 bytes with 115 explicit relocations,authored,Exact TH095 scene record date/time and two six-digit score displays
0x0044CF60,53,0x0044CF94,FUN_0044cf60,th095::SceneSelectControllerView::SetDetailDigitSprite,SceneSelect,matching,100.00,__thiscall,void SceneSelectControllerView::SetDetailDigitSprite(i32 vmIndex; i32 spriteIndex),false,src/SceneDetail.cpp,Canonical relocation-aware VC7.1 comparison: 53/53 bytes with three explicit relocations,authored,Exact scene-detail digit sprite helper
0x0044CFA0,61,0x0044CFDC,FUN_0044cfa0,th095::SceneSelectControllerView::ShowDetailDigit,SceneSelect,matching,100.00,__thiscall,void SceneSelectControllerView::ShowDetailDigit(i32 vmIndex),false,src/SceneDetail.cpp,Canonical relocation-aware VC7.1 comparison: 61/61 bytes with two explicit relocations,authored,Exact scene-detail digit visibility helper
0x0044CFE0,61,0x0044D01C,FUN_0044cfe0,th095::SceneSelectControllerView::HideDetailDigit,SceneSelect,matching,100.00,__thiscall,void SceneSelectControllerView::HideDetailDigit(i32 vmIndex),false,src/SceneDetail.cpp,Canonical relocation-aware VC7.1 comparison: 61/61 bytes with two explicit relocations,authored,Exact scene-detail digit hiding helper
0x0044D020,128,0x0044D09F,FUN_0044d020,th095::SceneSelectControllerView::ResolveSceneText,SceneSelect,matching,100.00,__thiscall,char *SceneSelectControllerView::ResolveSceneText(i32 textId; i32 column; i32 argument1; i32 argument2),false,src/SceneSelectController.cpp,Canonical relocation-aware VC7.1 comparison: 128/128 bytes with two explicit relocations,authored,Exact rolling-key decoder for one 64-byte scene-preview text column
0x0044D0A0,3070,0x0044DC9D,FUN_0044d0a0,th095::LoadSceneSelectionAssets,SceneSelect,matching,100.00,__fastcall,void LoadSceneSelectionAssets(void *unused),false,src/SceneSelectAssets.cpp,"Canonical relocation-aware VC7.1 comparison: 3070/3070 authored bytes exact with all 115 file, queue, synchronization, and scene-data relocations",authored,Exact asynchronous scene asset worker: a 4-byte group-preview Size phase and an 8-byte completion-notification phase reproduce the two target compiler-temporary allocation boundaries without changing runtime operations
0x0044DCA0,2054,0x0044E4A5,FUN_0044dca0,th095::ReplayBrowserView::Update,ReplayBrowser,matching,100.00,__thiscall,ChainCallbackResult ReplayBrowserView::Update(),false,src/ReplayBrowser.cpp,Canonical relocation-aware VC7.1 comparison: 2054/2054 bytes with all 77 explicit relocations replayed,authored,Exact TH095 4x20 replay browser state machine; source-local CreateVm helper restores call-site sret chronology without padding
0x0044E4B0,10103,0x00450C26,FUN_0044e4b0,th095::OptionsMenuView::Update,OptionsMenu,matching,100.00,__thiscall,ChainCallbackResult OptionsMenuView::Update(),false,src/OptionsMenu.cpp,Canonical relocation-aware VC7.1 comparison: 10103/10103 bytes and all 372 relocations,authored,Exact seven-row option and joystick-binding state machine; call-site CreateVm producers reproduce target inline temporary chronology
0x00450C30,403,0x00450DC2,FUN_00450c30,th095::LoadReplayBrowserEntries,ReplayBrowser,matching,100.00,__fastcall,void LoadReplayBrowserEntries(void *unused),false,src/ReplayBrowser.cpp,Canonical relocation-aware VC7.1 comparison: 403/403 bytes and all 23 relocations,authored,Exact asynchronous built-in/user replay scan; second scan latch is function-scope and user enumeration uses the target while-loop chronology
0x00450DD0,78,0x00450E1D,FUN_00450dd0,th095::SceneValueQueue::Push,SceneSelect,matching,100.00,__thiscall,i32 SceneValueQueue::Push(i32 value),false,src/SceneSelectController.cpp,Canonical relocation-aware VC7.1 comparison: 78/78 bytes and no relocations,authored,Exact bounded sixteen-entry integer queue push
0x00450E20,306,0x00450F51,FUN_00450e20,th095::ReplayBrowserView::LoadReplaySlot,ReplayBrowser,matching,100.00,__thiscall,ZunResult ReplayBrowserView::LoadReplaySlot(i32 slot; char *path),false,src/ReplayBrowser.cpp,Canonical relocation-aware VC7.1 comparison: 306/306 bytes with nineteen explicit relocations,authored,Exact critical-section protected replay replacement and loading helper
0x00450F60,91,0x00450FBA,FUN_00450f60,th095::SceneValueQueue::Pop,SceneSelect,reconstructed,0.00,__thiscall,i32 SceneValueQueue::Pop(),false,src/SceneSelectController.cpp,Pinned VC7.1 source probe is 93 bytes versus the 91-byte target,authored,Complete shared sixteen-entry queue pop; only callee-saved register allocation remains non-exact
0x00450FC0,2872,0x00451AF7,FUN_00450fc0,th095::MusicRoomView::UpdateMusicRoom,MusicRoom,matching,100.00,__thiscall,i32 MusicRoomView::UpdateMusicRoom(),false,src/MusicRoom.cpp,Canonical relocation-aware VC7.1 comparison: 2872/2872 bytes and all 76 relocations replayed,authored,Exact TH095 music-room state machine/parser; live parser aggregate and source-local inline helpers restore target temporary-allocation chronology without padding
0x00451B00,141,0x00451B8C,FUN_00451b00,th095::SkipMusicCommentLine,MusicRoom,matching,100.00,__fastcall,char *SkipMusicCommentLine(char *cursor; i32 *remaining),false,src/MusicRoom.cpp,Canonical relocation-free VC7.1 comparison: 141/141 bytes,authored,Exact CR/LF-aware music-comment line skipper
0x00451B90,233,0x00451C78,FUN_00451b90,th095::ReadMusicCommentLine,MusicRoom,matching,100.00,__fastcall,char *ReadMusicCommentLine(char *destination; char *cursor; i32 *remaining),false,src/MusicRoom.cpp,Canonical relocation-free VC7.1 comparison: 233/233 bytes,authored,Exact in-place CR/LF-aware music-comment line reader
0x00451C80,2358,0x004525B5,FUN_00451c80,th095::HelpMenuView::UpdateHelpMenu,HelpMenu,matching,100.00,__thiscall,i32 HelpMenuView::UpdateHelpMenu(),false,src/HelpMenu.cpp,Canonical relocation-aware VC7.1 comparison: 2358/2358 authored bytes and 2378/2378 compared bytes including the compiler-owned switch table; all 97 relocations replayed,authored,Exact five-state TH095 nine-page Help viewer with asynchronous page texture lifecycle and call-site inline temporary chronology
0x004525D0,88,0x00452627,FUN_004525d0,th095::LoadHelpAnm,HelpMenu,matching,100.00,__fastcall,void LoadHelpAnm(void *unused),false,src/HelpMenu.cpp,Canonical relocation-aware VC7.1 comparison: 88/88 bytes with four explicit relocations,authored,Exact asynchronous help-page file loader callback
0x00452630,1851,0x00452D6A,FUN_00452630,th095::SceneSelectControllerView::Draw,FrontEndController,matching,100.00,__thiscall,ChainCallbackResult SceneSelectControllerView::Draw(),false,src/SceneControllerDraw.cpp,Canonical relocation-aware VC7.1 comparison: 1851/1851 authored bytes exact with all 78 relocations and all 446 instruction mnemonics replayed,authored,"Exact TH095 scene-score and four-page replay-browser renderer; state-2 inline helper plus target-proven live-local hash buckets, shared replay buffers, and four bounded value snapshots reproduce the fully live 0x98 frame without padding"
0x00452D70,222,0x00452E4D,FUN_00452d70,th095::AnmVmColorInterpolationView::SetColor1Interpolation,AnmManager,matching,100.00,__thiscall,"void AnmVmColorInterpolationView::SetColor1Interpolation(i32 duration, u8 mode, u32 initial, u32 final)",false,src/AnmVmInterpolation.cpp,Canonical relocation-aware VC7.1 comparison: 222/222 bytes and no relocations,authored,Exact secondary-color RGB interpolation setup through a bounded ABI view
